18:25 ; Model; ExpID; OUTER_FOLD; INNER_FOLD; HPset; epoch;  T_loss;    V_loss;    val_auc;    th_star;    LR;    no_improve;
19:39 ;		 MultiViewCNN;    12;    0;    2;    4;    00;    0.6951;    0.6959    0.5170;    0.474704;    0.0001;    00;
19:39 ;		 MultiViewCNN;    12;    0;    2;    4;    01;    0.6981;    0.6942    0.7833;    0.478489;    0.0001;    00;
19:40 ;		 MultiViewCNN;    12;    0;    2;    4;    02;    0.6851;    0.6909    0.8173;    0.481445;    0.0001;    00;
19:40 ;		 MultiViewCNN;    12;    0;    2;    4;    03;    0.6885;    0.6867    0.7957;    0.487716;    0.0001;    00;
19:41 ;		 MultiViewCNN;    12;    0;    2;    4;    04;    0.6781;    0.6823    0.7864;    0.499233;    0.0001;    01;
19:42 ;		 MultiViewCNN;    12;    0;    2;    4;    05;    0.6712;    0.6789    0.7616;    0.512485;    0.0001;    02;
19:42 ;		 MultiViewCNN;    12;    0;    2;    4;    06;    0.6804;    0.6764    0.7585;    0.517383;    0.0001;    03;
19:43 ;		 MultiViewCNN;    12;    0;    2;    4;    07;    0.6806;    0.6740    0.7554;    0.524186;    0.0001;    04;
19:45 ;		 MultiViewCNN;    13;    1;    0;    1;    00;    0.6835;    0.6969    0.3653;    0.507059;    0.0005;    00;
19:46 ;		 MultiViewCNN;    13;    1;    0;    1;    01;    0.6812;    0.6826    0.7121;    0.531667;    0.0005;    00;
19:46 ;		 MultiViewCNN;    13;    1;    0;    1;    02;    0.6738;    0.6677    0.7523;    0.567943;    0.0005;    00;
19:47 ;		 MultiViewCNN;    13;    1;    0;    1;    03;    0.6575;    0.6531    0.7771;    0.568247;    0.0005;    00;
19:47 ;		 MultiViewCNN;    13;    1;    0;    1;    04;    0.6462;    0.6434    0.7802;    0.572050;    0.0005;    00;
19:48 ;		 MultiViewCNN;    13;    1;    0;    1;    05;    0.6408;    0.6306    0.7833;    0.579048;    0.0005;    00;
19:49 ;		 MultiViewCNN;    13;    1;    0;    1;    06;    0.6354;    0.6184    0.7895;    0.556660;    0.0005;    00;
19:49 ;		 MultiViewCNN;    13;    1;    0;    1;    07;    0.6157;    0.6091    0.8050;    0.565841;    0.0005;    00;
19:50 ;		 MultiViewCNN;    13;    1;    0;    1;    08;    0.6171;    0.5949    0.8111;    0.523544;    0.0005;    00;
19:50 ;		 MultiViewCNN;    13;    1;    0;    1;    09;    0.5717;    0.5814    0.8142;    0.570179;    0.0005;    00;
19:51 ;		 MultiViewCNN;    13;    1;    0;    1;    10;    0.5765;    0.6015    0.8452;    0.435761;    0.0005;    00;
19:51 ;		 MultiViewCNN;    13;    1;    0;    1;    11;    0.5578;    0.5654    0.8297;    0.503827;    0.0005;    00;
19:52 ;		 MultiViewCNN;    13;    1;    0;    1;    12;    0.5407;    0.5385    0.8142;    0.560865;    0.0005;    01;
19:52 ;		 MultiViewCNN;    13;    1;    0;    1;    13;    0.5350;    0.5858    0.8483;    0.376445;    0.0005;    02;
19:53 ;		 MultiViewCNN;    13;    1;    0;    1;    14;    0.5312;    0.5237    0.8638;    0.561323;    0.0005;    00;
19:53 ;		 MultiViewCNN;    13;    1;    0;    1;    15;    0.4953;    0.5366    0.8235;    0.678254;    0.0005;    00;
19:54 ;		 MultiViewCNN;    13;    1;    0;    1;    16;    0.5047;    0.5686    0.8638;    0.303855;    0.0005;    01;
