Model,outer_fold,inner_fold,paramID,LR,WD,DR,epochs,epoch,val_loss,best_val_loss,fold,avg_val_loss
MultiViewCNN,3,2,2,0.0005,0.0001,0.3,10.0,9.0,0.6113081420621564,,,
MultiViewCNN,3,2,2,0.0005,0.0001,0.3,10.0,,,0.6113,,
MultiViewCNN,3,3,2,,,,,,,,3.0,0.6152
MultiViewCNN,3,0,3,0.0005,0.0001,0.4,10.0,0.0,0.6855477690696716,,,
MultiViewCNN,3,0,3,0.0005,0.0001,0.4,10.0,1.0,0.6767281144857407,,,
MultiViewCNN,3,0,3,0.0005,0.0001,0.4,10.0,2.0,0.6658754795789719,,,
MultiViewCNN,3,0,3,0.0005,0.0001,0.4,10.0,3.0,0.6523454785346985,,,
MultiViewCNN,3,0,3,0.0005,0.0001,0.4,10.0,4.0,0.6413803398609161,,,
MultiViewCNN,3,0,3,0.0005,0.0001,0.4,10.0,5.0,0.6357922554016113,,,
MultiViewCNN,3,0,3,0.0005,0.0001,0.4,10.0,6.0,0.622457355260849,,,
MultiViewCNN,3,0,3,0.0005,0.0001,0.4,10.0,7.0,0.6179012507200241,,,
MultiViewCNN,3,0,3,0.0005,0.0001,0.4,10.0,8.0,0.6007950752973557,,,
MultiViewCNN,3,0,3,0.0005,0.0001,0.4,10.0,9.0,0.5914360731840134,,,
MultiViewCNN,3,0,3,0.0005,0.0001,0.4,10.0,,,0.5914,,
MultiViewCNN,3,1,3,0.0005,0.0001,0.4,10.0,0.0,0.687090277671814,,,
MultiViewCNN,3,1,3,0.0005,0.0001,0.4,10.0,1.0,0.6828254672788805,,,
MultiViewCNN,3,1,3,0.0005,0.0001,0.4,10.0,2.0,0.6780157704507151,,,
MultiViewCNN,3,1,3,0.0005,0.0001,0.4,10.0,3.0,0.6734560593481986,,,
MultiViewCNN,3,1,3,0.0005,0.0001,0.4,10.0,4.0,0.6717727914933236,,,
MultiViewCNN,3,1,3,0.0005,0.0001,0.4,10.0,5.0,0.6677580821898675,,,
MultiViewCNN,3,1,3,0.0005,0.0001,0.4,10.0,6.0,0.662491008158653,,,
MultiViewCNN,3,1,3,0.0005,0.0001,0.4,10.0,7.0,0.6617336792330588,,,
MultiViewCNN,3,1,3,0.0005,0.0001,0.4,10.0,8.0,0.6546569678091234,,,
MultiViewCNN,3,1,3,0.0005,0.0001,0.4,10.0,9.0,0.6516215128283347,,,
MultiViewCNN,3,1,3,0.0005,0.0001,0.4,10.0,,,0.6516,,
MultiViewCNN,3,2,3,0.0005,0.0001,0.4,10.0,0.0,0.6930275559425354,,,
MultiViewCNN,3,2,3,0.0005,0.0001,0.4,10.0,1.0,0.6874937434350291,,,
MultiViewCNN,3,2,3,0.0005,0.0001,0.4,10.0,2.0,0.6784174230790907,,,
MultiViewCNN,3,2,3,0.0005,0.0001,0.4,10.0,3.0,0.6669913472667817,,,
MultiViewCNN,3,2,3,0.0005,0.0001,0.4,10.0,4.0,0.6532324475626792,,,
MultiViewCNN,3,2,3,0.0005,0.0001,0.4,10.0,5.0,0.6417723740300825,,,
MultiViewCNN,3,2,3,0.0005,0.0001,0.4,10.0,6.0,0.6282652731864683,,,
MultiViewCNN,3,2,3,0.0005,0.0001,0.4,10.0,7.0,0.6240672296093356,,,
MultiViewCNN,3,2,3,0.0005,0.0001,0.4,10.0,8.0,0.6090681052977039,,,
MultiViewCNN,3,2,3,0.0005,0.0001,0.4,10.0,9.0,0.5984167033626188,,,
MultiViewCNN,3,2,3,0.0005,0.0001,0.4,10.0,,,0.5984,,
MultiViewCNN,3,3,3,,,,,,,,3.0,0.6138
MultiViewCNN,3,0,4,0.0005,1e-06,0.2,10.0,0.0,0.6885058283805847,,,
MultiViewCNN,3,0,4,0.0005,1e-06,0.2,10.0,1.0,0.6857289522886276,,,
MultiViewCNN,3,0,4,0.0005,1e-06,0.2,10.0,2.0,0.6799534559249878,,,
MultiViewCNN,3,0,4,0.0005,1e-06,0.2,10.0,3.0,0.6710589528083801,,,
MultiViewCNN,3,0,4,0.0005,1e-06,0.2,10.0,4.0,0.6643531769514084,,,
MultiViewCNN,3,0,4,0.0005,1e-06,0.2,10.0,5.0,0.6578689217567444,,,
MultiViewCNN,3,0,4,0.0005,1e-06,0.2,10.0,6.0,0.6506644785404205,,,
MultiViewCNN,3,0,4,0.0005,1e-06,0.2,10.0,7.0,0.6445174515247345,,,
MultiViewCNN,3,0,4,0.0005,1e-06,0.2,10.0,8.0,0.6413467526435852,,,
MultiViewCNN,3,0,4,0.0005,1e-06,0.2,10.0,9.0,0.632180318236351,,,
MultiViewCNN,3,0,4,0.0005,1e-06,0.2,10.0,,,0.6322,,
MultiViewCNN,3,1,4,0.0005,1e-06,0.2,10.0,0.0,0.6886450590625885,,,
MultiViewCNN,3,1,4,0.0005,1e-06,0.2,10.0,1.0,0.680198690583629,,,
MultiViewCNN,3,1,4,0.0005,1e-06,0.2,10.0,2.0,0.6712650137562906,,,
MultiViewCNN,3,1,4,0.0005,1e-06,0.2,10.0,3.0,0.6685587783013621,,,
MultiViewCNN,3,1,4,0.0005,1e-06,0.2,10.0,4.0,0.6570848245774547,,,
MultiViewCNN,3,1,4,0.0005,1e-06,0.2,10.0,5.0,0.647884597701411,,,
MultiViewCNN,3,1,4,0.0005,1e-06,0.2,10.0,6.0,0.6399078561413672,,,
MultiViewCNN,3,1,4,0.0005,1e-06,0.2,10.0,7.0,0.6340956264926542,,,
MultiViewCNN,3,1,4,0.0005,1e-06,0.2,10.0,8.0,0.6230061131138955,,,
MultiViewCNN,3,1,4,0.0005,1e-06,0.2,10.0,9.0,0.6211654082421334,,,
MultiViewCNN,3,1,4,0.0005,1e-06,0.2,10.0,,,0.6212,,
MultiViewCNN,3,2,4,0.0005,1e-06,0.2,10.0,0.0,0.6889485601455935,,,
MultiViewCNN,3,2,4,0.0005,1e-06,0.2,10.0,1.0,0.6745458572141586,,,
MultiViewCNN,3,2,4,0.0005,1e-06,0.2,10.0,2.0,0.6569391219846664,,,
MultiViewCNN,3,2,4,0.0005,1e-06,0.2,10.0,3.0,0.6429460644721985,,,
MultiViewCNN,3,2,4,0.0005,1e-06,0.2,10.0,4.0,0.6231140609710447,,,
MultiViewCNN,3,2,4,0.0005,1e-06,0.2,10.0,5.0,0.6123331400655931,,,
MultiViewCNN,3,2,4,0.0005,1e-06,0.2,10.0,6.0,0.6056761068682517,,,
MultiViewCNN,3,2,4,0.0005,1e-06,0.2,10.0,7.0,0.5894959780477709,,,
MultiViewCNN,3,2,4,0.0005,1e-06,0.2,10.0,8.0,0.5809524616887493,,,
MultiViewCNN,3,2,4,0.0005,1e-06,0.2,10.0,9.0,0.564165920980515,,,
MultiViewCNN,3,2,4,0.0005,1e-06,0.2,10.0,,,0.5642,,
MultiViewCNN,3,3,4,,,,,,,,3.0,0.6058
MultiViewCNN,3,0,5,0.0002,0.0001,0.2,10.0,0.0,0.694483682513237,,,
MultiViewCNN,3,0,5,0.0002,0.0001,0.2,10.0,1.0,0.6904056966304779,,,
MultiViewCNN,3,0,5,0.0002,0.0001,0.2,10.0,2.0,0.6847200691699982,,,
MultiViewCNN,3,0,5,0.0002,0.0001,0.2,10.0,3.0,0.6778363734483719,,,
MultiViewCNN,3,0,5,0.0002,0.0001,0.2,10.0,4.0,0.6714669018983841,,,
MultiViewCNN,3,0,5,0.0002,0.0001,0.2,10.0,5.0,0.6583479940891266,,,
MultiViewCNN,3,0,5,0.0002,0.0001,0.2,10.0,6.0,0.647666335105896,,,
MultiViewCNN,3,0,5,0.0002,0.0001,0.2,10.0,7.0,0.6377861052751541,,,
MultiViewCNN,3,0,5,0.0002,0.0001,0.2,10.0,8.0,0.6304083317518234,,,
MultiViewCNN,3,0,5,0.0002,0.0001,0.2,10.0,9.0,0.6217383295297623,,,
MultiViewCNN,3,0,5,0.0002,0.0001,0.2,10.0,,,0.6217,,
MultiViewCNN,3,1,5,0.0002,0.0001,0.2,10.0,0.0,0.6868539683280452,,,
MultiViewCNN,3,1,5,0.0002,0.0001,0.2,10.0,1.0,0.6832110651077763,,,
MultiViewCNN,3,1,5,0.0002,0.0001,0.2,10.0,2.0,0.6779038675369755,,,
MultiViewCNN,3,1,5,0.0002,0.0001,0.2,10.0,3.0,0.6728322102177527,,,
MultiViewCNN,3,1,5,0.0002,0.0001,0.2,10.0,4.0,0.6692557796355216,,,
MultiViewCNN,3,1,5,0.0002,0.0001,0.2,10.0,5.0,0.6649143965013565,,,
MultiViewCNN,3,1,5,0.0002,0.0001,0.2,10.0,6.0,0.6607517273195328,,,
MultiViewCNN,3,1,5,0.0002,0.0001,0.2,10.0,7.0,0.6557424875997728,,,
MultiViewCNN,3,1,5,0.0002,0.0001,0.2,10.0,8.0,0.6549728512763977,,,
MultiViewCNN,3,1,5,0.0002,0.0001,0.2,10.0,9.0,0.6534115018383149,,,
MultiViewCNN,3,1,5,0.0002,0.0001,0.2,10.0,,,0.6534,,
MultiViewCNN,3,2,5,0.0002,0.0001,0.2,10.0,0.0,0.6874157113413657,,,
MultiViewCNN,3,2,5,0.0002,0.0001,0.2,10.0,1.0,0.682689610988863,,,
MultiViewCNN,3,2,5,0.0002,0.0001,0.2,10.0,2.0,0.6745908779482688,,,
MultiViewCNN,3,2,5,0.0002,0.0001,0.2,10.0,3.0,0.6662296268247789,,,
MultiViewCNN,3,2,5,0.0002,0.0001,0.2,10.0,4.0,0.6572113748519651,,,
MultiViewCNN,3,2,5,0.0002,0.0001,0.2,10.0,5.0,0.6493462247233237,,,
MultiViewCNN,3,2,5,0.0002,0.0001,0.2,10.0,6.0,0.6394491157224101,,,
MultiViewCNN,3,2,5,0.0002,0.0001,0.2,10.0,7.0,0.6299821042245434,,,
MultiViewCNN,3,2,5,0.0002,0.0001,0.2,10.0,8.0,0.6216013316185244,,,
MultiViewCNN,3,2,5,0.0002,0.0001,0.2,10.0,9.0,0.6138879003063324,,,
MultiViewCNN,3,2,5,0.0002,0.0001,0.2,10.0,,,0.6139,,
MultiViewCNN,3,3,5,,,,,,,,3.0,0.6297
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,0.0,0.6869787722826004,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,1.0,0.6778249144554138,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,2.0,0.6626122742891312,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,3.0,0.6440331637859344,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,4.0,0.628780260682106,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,5.0,0.6123335510492325,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,6.0,0.597733199596405,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,7.0,0.5763432383537292,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,8.0,0.557218387722969,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,0.0,0.6853781193494797,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,1.0,0.6705732643604279,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,2.0,0.6502561867237091,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,3.0,0.632250189781189,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,4.0,0.6057948470115662,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,5.0,0.6253263503313065,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,6.0,0.5716843605041504,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,7.0,0.5741202533245087,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,8.0,0.517653226852417,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,9.0,0.6927651613950729,,,
MultiViewCNN,3,0,6,0.0008,0.0001,0.2,10.0,,,0.5177,,
MultiViewCNN,3,1,6,0.0008,0.0001,0.2,10.0,0.0,0.6875758651764162,,,
MultiViewCNN,3,1,6,0.0008,0.0001,0.2,10.0,1.0,0.6749940476109905,,,
MultiViewCNN,3,1,6,0.0008,0.0001,0.2,10.0,2.0,0.6682814013573432,,,
MultiViewCNN,3,1,6,0.0008,0.0001,0.2,10.0,3.0,0.667821591900241,,,
MultiViewCNN,3,1,6,0.0008,0.0001,0.2,10.0,4.0,0.6637721619298381,,,
MultiViewCNN,3,1,6,0.0008,0.0001,0.2,10.0,5.0,0.652696761392778,,,
MultiViewCNN,3,1,6,0.0008,0.0001,0.2,10.0,6.0,0.652304345561612,,,
MultiViewCNN,3,1,6,0.0008,0.0001,0.2,10.0,7.0,0.6590185684542502,,,
MultiViewCNN,3,1,6,0.0008,0.0001,0.2,10.0,8.0,0.637926588135381,,,
MultiViewCNN,3,1,6,0.0008,0.0001,0.2,10.0,9.0,0.675730493760878,,,
MultiViewCNN,3,1,6,0.0008,0.0001,0.2,10.0,,,0.6379,,
MultiViewCNN,3,2,6,0.0008,0.0001,0.2,10.0,0.0,0.6854253449747639,,,
MultiViewCNN,3,2,6,0.0008,0.0001,0.2,10.0,1.0,0.6749952723903041,,,
MultiViewCNN,3,2,6,0.0008,0.0001,0.2,10.0,2.0,0.6559338858050685,,,
MultiViewCNN,3,2,6,0.0008,0.0001,0.2,10.0,3.0,0.636267892775997,,,
MultiViewCNN,3,2,6,0.0008,0.0001,0.2,10.0,4.0,0.6139549612998962,,,
MultiViewCNN,3,2,6,0.0008,0.0001,0.2,10.0,5.0,0.596744018216287,,,
MultiViewCNN,3,2,6,0.0008,0.0001,0.2,10.0,6.0,0.5804681201134959,,,
MultiViewCNN,3,2,6,0.0008,0.0001,0.2,10.0,7.0,0.5912653515415807,,,
MultiViewCNN,3,2,6,0.0008,0.0001,0.2,10.0,8.0,0.58646140175481,,,
MultiViewCNN,3,2,6,0.0008,0.0001,0.2,10.0,9.0,0.5491764583895283,,,
MultiViewCNN,3,2,6,0.0008,0.0001,0.2,10.0,,,0.5492,,
MultiViewCNN,3,3,6,,,,,,,,3.0,0.5683
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,0.0,0.6880568414926529,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,1.0,0.6782174408435822,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,2.0,0.6643982976675034,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,3.0,0.6459577828645706,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,4.0,0.6223950237035751,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,5.0,0.6076567322015762,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,6.0,0.5965887606143951,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,7.0,0.5562985241413116,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,8.0,0.530927412211895,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,9.0,0.5588890612125397,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,,,0.5309,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,0.0,0.6777815030467126,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,1.0,0.6639771288441073,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,2.0,0.6515514293024617,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,3.0,0.6494354278810562,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,4.0,0.6286267715115701,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,5.0,0.6167464871560374,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,6.0,0.6003098257126347,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,7.0,0.5951055422905953,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,8.0,0.5877037634772639,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,9.0,0.6292202674573467,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,,,0.5877,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,0.0,0.6880017999679812,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,1.0,0.6709132617519747,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,2.0,0.650884461018347,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,3.0,0.6301598798844122,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,4.0,0.6083635399418492,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,5.0,0.588442950479446,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,6.0,0.5650739208344491,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,7.0,0.5474008225625561,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,8.0,0.5201501019539372,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,9.0,0.5097483627257808,,,
MultiViewCNN,3,2,9,0.0008,1e-06,0.2,10.0,,,0.5097,,
MultiViewCNN,3,3,9,,,,,,,,3.0,0.5428
