08/31/25 - 17:27 ;		 MultiViewCNN;1;12;43;0.20125698612396975;0.927710843373494;0.19693089425563812;0.9;0.9600000000000001;0.061894401142288266;0.26918059515049086;0.00025;0;0;0;0.19693089425563812;43
08/31/25 - 17:27 ;		 MultiViewCNN;1;12;44;0.17864571924669198;0.9397590361445783;0.29574846029281615;0.9;0.9600000000000001;0.1010634526499437;0.27715095469318846;0.00025;1;0;0;0.19693089425563812;43
08/31/25 - 17:28 ;		 MultiViewCNN;1;12;45;0.2016814514456025;0.9518072289156626;0.32111982703208924;0.9;0.92;0.0928165585150196;0.29034161639485867;0.00025;2;0;0;0.19693089425563812;43
08/31/25 - 17:29 ;		 MultiViewCNN;1;12;46;0.11188590077750654;0.9759036144578314;0.2492162823677063;0.8;0.9600000000000001;0.08504663211857133;0.27800401618671294;0.00025;3;0;0;0.19693089425563812;43
08/31/25 - 17:29 ;		 MultiViewCNN;1;12;47;0.1721790493970894;0.9397590361445783;0.20591902136802673;0.9;0.9600000000000001;0.06683294938851544;0.25637851774110704;0.00025;0;0;0;0.20591902136802673;47
08/31/25 - 17:30 ;		 MultiViewCNN;1;12;48;0.08500426500497094;0.9879518072289156;0.19272848069667817;0.9;1.0;0.06287531044942253;0.23728350662777836;0.00025;0;0;0;0.19272848069667817;48
08/31/25 - 17:30 ;		 MultiViewCNN;1;12;49;0.16500611926417752;0.9397590361445783;0.19066040515899657;0.9;1.0;0.06305605851499704;0.2232965761871438;0.00025;0;0;0;0.19066040515899657;49
08/31/25 - 17:50 ;		 MultiViewCNN;2;11;0;0.701727563358215;0.37349397590361444;0.6933897018432618;0.5;0.56;0.25012119461230664;0.6933897018432618;0.0002;0;0;0;0.6933897018432618;0
08/31/25 - 17:51 ;		 MultiViewCNN;2;11;1;0.6782431020794144;0.6385542168674698;0.6823844194412232;0.7;0.76;0.24462359774482723;0.6900881171226502;0.0002;0;0;0;0.6823844194412232;1
08/31/25 - 17:51 ;		 MultiViewCNN;2;11;2;0.6744926026068538;0.5662650602409639;0.6701915621757507;0.6;0.8;0.23858876526859135;0.6841191506385803;0.0002;0;0;0;0.6701915621757507;2
08/31/25 - 17:52 ;		 MultiViewCNN;2;11;3;0.665276220045894;0.6144578313253012;0.6622236013412476;0.5;0.8400000000000001;0.23481933542640832;0.6775504858493805;0.0002;0;0;0;0.6622236013412476;3
08/31/25 - 17:52 ;		 MultiViewCNN;2;11;4;0.6548629417476883;0.6024096385542169;0.6507071733474732;0.6;0.8400000000000001;0.22920779313540685;0.6694974920988083;0.0002;0;0;0;0.6507071733474732;4
08/31/25 - 17:53 ;		 MultiViewCNN;2;11;5;0.6505436473582165;0.6626506024096386;0.6471479415893555;0.6;0.8400000000000001;0.2275956679977064;0.6627926269459724;0.0002;0;0;0;0.6471479415893555;5
08/31/25 - 17:53 ;		 MultiViewCNN;2;11;6;0.6418860906577972;0.6987951807228916;0.6389653146266937;0.7;0.8400000000000001;0.22348627572657104;0.6556444332501887;0.0002;0;0;0;0.6389653146266937;6
08/31/25 - 17:54 ;		 MultiViewCNN;2;11;7;0.6372529045645013;0.7590361445783133;0.631968879699707;0.7;0.92;0.21977199103969766;0.6485417671850442;0.0002;0;0;0;0.631968879699707;7
08/31/25 - 17:54 ;		 MultiViewCNN;2;11;8;0.6330687339047352;0.6987951807228916;0.6300658106803894;0.7;0.92;0.21899667090410127;0.6429989802336478;0.0002;0;0;0;0.6300658106803894;8
08/31/25 - 17:55 ;		 MultiViewCNN;2;11;9;0.6311300712895681;0.6746987951807228;0.623891294002533;0.7;0.88;0.21588685738930424;0.6372666743643133;0.0002;0;0;0;0.623891294002533;9
08/31/25 - 17:55 ;		 MultiViewCNN;2;11;10;0.6236311735877071;0.7228915662650602;0.6205243945121766;0.7;0.8400000000000001;0.21417920626705395;0.6322439904086723;0.0002;0;0;0;0.6205243945121766;10
08/31/25 - 17:56 ;		 MultiViewCNN;2;11;11;0.6169425170105624;0.7349397590361446;0.6177752137184143;0.7;0.8400000000000001;0.21299873185179702;0.6279033574015949;0.0002;0;0;0;0.6177752137184143;11
08/31/25 - 17:56 ;		 MultiViewCNN;2;11;12;0.6014551944043263;0.7469879518072289;0.6165182709693908;0.7;0.88;0.21297152979137488;0.6244878314719335;0.0002;0;0;0;0.6165182709693908;12
08/31/25 - 17:57 ;		 MultiViewCNN;2;11;13;0.6067707114909069;0.7108433734939759;0.6032268881797791;0.7;0.8400000000000001;0.20625689983562207;0.6181095484842872;0.0002;0;0;0;0.6032268881797791;13
08/31/25 - 17:57 ;		 MultiViewCNN;2;11;14;0.5844054214925651;0.7349397590361446;0.5948583483695984;0.7;0.88;0.20233601454073274;0.6111341884498805;0.0002;0;0;0;0.5948583483695984;14
